台风,1.0
天鸽,0.24280948018886447
珠海,0.15340772294879088
今天,0.14398753247768278
帕卡,0.13471570817850198
台风天,0.1314663237390447
允悲,0.12916893344610772
过后,0.11409153672751615
深圳,0.10836523190252974
没有,0.09935865738239098
广州,0.09578674670528545
暴雨,0.08370972063018427
天气,0.08076641990055748
出门,0.07990898251684621
台风天鸽,0.0703223452934625
就是,0.06557375311244255
现在,0.06498509660521691
大家,0.061595637715166456
影响,0.061278274604673444
明天,0.061265611567145856
真的,0.060951212177839866
还有,0.05323949727452287
登陆,0.05111435816390847
感觉,0.049772052920564
希望,0.04966778701110692
下雨,0.048446905475851766
时候,0.04491665038918185
广东,0.042542113710547384
预警,0.042155338131944775
上班,0.040959074013824495
已经,0.04079472290499633
妻子,0.03900016636293216
知道,0.03787565699526525
看到,0.0377062719758175
七夕,0.037202392766162794
昨天,0.03657600122483336
停电,0.03569389045712205
终于,0.03516180295064923
可能,0.03510841022234765
工作,0.034035847696840905
生活,0.033173008409821986
恩爱,0.03258610884753042
微笑,0.03211933865797089
大雨,0.03127846059706633
摊手,0.02991888217054335
经历,0.029610671542604116
出来,0.029247432357241632
开始,0.02922638314238364
不能,0.029212373986679977
提前,0.029187426170406646
晚上,0.029175927838627876
结果,0.029102322431675647
开心,0.02903792030582587
只能,0.028831195733405028
回家,0.028664637733566662
澳门,0.02858431452138689
不了,0.028559922524554426
小时,0.028549926362676836
做好,0.028358928732451553
有点,0.027796597469777442
风雨,0.02749549554646371
城市,0.027293918449543587
准备,0.026390256253104052
一直,0.026199369897840573
停水,0.02569221277920552
情人节,0.02547737016989116
真是,0.025224208588286497
早上,0.025069015871801884
可爱,0.024769935951098984
公司,0.024766744855981154
来临,0.024644849662412857
时间,0.023807589880271204
下午,0.023240863457492794
还好,0.022965610717347
大风,0.02290523250649003
地方,0.022443186891475665
回来,0.022437650857185062
人生,0.022244654882812003
喜欢,0.02223243063274723
不到,0.02218552605173179
起来,0.021880583465640282
带来,0.02179952069461712
出去,0.02174200767308242
天空,0.02160994204036188
酒店,0.021585173625630713
特别,0.021429574091597556
朋友,0.021249185705412135
悲伤,0.021231288614271208
觉得,0.0209751389979043
听说,0.020940757279731353
遇到,0.02082536113487946
发现,0.020704633448433023
不会,0.020662448390493388
继续,0.0204876000637344
太阳,0.020302790956268545
感谢,0.020208468430011128
寻找,0.02005728626831039
防范,0.020015232039838217
注意安全,0.019457449353245098
感受,0.01879260981398525
今年,0.018773344971945737
今晚,0.018542768588817444
偷笑,0.018428533190723465
心情,0.018054192642927815
阻挡,0.018043736681200344
旅行,0.01791753433592238
微风,0.017772539538375265
丈夫,0.017702390164595808
一定,0.017653662413259722
恢复,0.017330421504999523
应该,0.017153455430335703
停运,0.017045343674709935
飞机,0.01682404871540045
鼓掌,0.01673312610962867
严重,0.016726736642410686
中午,0.01654537085948101
发布,0.016453295026872823
好好,0.016411885117639
信号,0.01620058265307519
手机,0.01610864918534559
过去,0.01602487997262532
取消,0.015990297600976932
看着,0.015977359527669117
加油,0.015959732464470088
红色,0.015859702067986384
注意,0.01583607433817693
中国,0.015767778660649694
过境,0.015708864620947872
出行,0.01567243441426841
可怜,0.01564692861310245
全部,0.015633574045548913
不用,0.015486342918272682
中心,0.015290881767757728
黄人,0.01518730941425288
航班,0.015049962278625786
中山,0.01496192624623449
厉害,0.014755526569133216
强台风,0.014639517661468022
依然,0.014624926540646881
东西,0.014258697312507026
路线,0.014213852806919081
香港,0.014189966013647269
美丽,0.014103166649024303
本来,0.014016106301636128
晚点,0.01397311609690702
今日,0.013893515171115917
要来,0.013735262215953321
玻璃,0.01372111136201925
放假,0.013719930667189519
珊瑚,0.013695808166931726
儿子,0.013686418568318273
平安,0.013655032717280666
宝宝,0.013321011420930546
单身,0.013308982252570923
辛苦,0.013253897538632656
居然,0.013251683305476892
到来,0.013246148680572176
拜拜,0.013236164234225124
昨晚,0.013204351785010362
回到,0.01318114788235284
厦门,0.013079995038781489
发脾气,0.013074507034986294
记得,0.013014152983764139
失望,0.012925755377090379
怀疑,0.012834505830252915
地点,0.012820530836243679
世界,0.012786902337665561
停工,0.012566866092685895
下班,0.012542412762299513
计划,0.012518178888436662
到处,0.012514005205762567
树木,0.012381710292998388
清理,0.012359698610878402
大树,0.012344261828330845
基本相同,0.012271164909408933
遇上,0.012183874165761647
好像,0.0118863648284833
阳台,0.011821129104970636
来到,0.011786329144833215
休息,0.011763303385190486
最大,0.011757649033352623
无法,0.01169611665128175
高铁,0.011693127660315635
睡觉,0.011654815913530521
馋嘴,0.011618521975328693
过来,0.01154950094565336
人员,0.011531336495244937
即将,0.011509854910959138
恐怖,0.011471299155596781
不错,0.01141192531391749
周末,0.011359378446003918
非常,0.011274844496938118
威力,0.011269236384312691
防御,0.011265452786349467
延误,0.011153066831947642
风力,0.011101421706667437
结束,0.01108322745220174
现场,0.011027707923033174
好吃,0.011018621107578683
道路,0.010947187895834556
赶紧,0.010865899932583025
热情,0.010849403325322516
袭击,0.010817973433875212
不敢,0.010795563283616697
窗户,0.010744364558106035
进入,0.010719647886467572
地铁,0.010712544272855971
停课,0.010693501990766867
广西,0.01067180735879283
看看,0.01063545581507776
学校,0.010605973688302607
肆虐,0.010584759402213763
出现,0.0105717540876425
快乐,0.010554308938360842
日子,0.010522428039462657
微博,0.010504945199041266
外卖,0.010495823005105997
地区,0.010343749638830606
适合,0.010262479360397451
人民,0.010227305500419425
正在,0.010217914868064214
回去,0.010186684275162757
全市,0.010179053795651097
造成,0.010007893982986462
竟然,0.009957930556912097
生命,0.009904315778237086
鲜花,0.009880627356668998
机场,0.009837375376881658
小区,0.009794188832288088
美食,0.009781748603495873
电影,0.009741741812487405
刚刚,0.009705712502623585
谢谢,0.009653044802012808
狂风,0.009554940675773518
伤心,0.009516266483992546
吹倒,0.009507907835722092
其实,0.00949019361227264
视频,0.009472592780749184
变成,0.009467727166716428
海水,0.009450428421778507
小伙伴,0.009425625781372982
早餐,0.009374318859251706
星星,0.009324807965647105
说好,0.00928739372917998
通知,0.009253582232705709
阳光,0.00923017419567664
活动,0.009171437639142986
到达,0.009126130297085318
担心,0.009087330892269043
蓝色,0.009085252986356906
朋友圈,0.009040502830375224
大自然,0.009021778516610837
没电,0.00900612348314049
需要,0.008962269849855849
不想,0.008931338149557268
很大,0.008926605249219795
市民,0.00892365257963521
东莞,0.00875058637776573
打卡,0.008722390869655159
空调,0.008685733939002373
简单,0.008669219930725995
简直,0.008661921272572579
赶上,0.008624070642093317
坚持,0.008579015393942093
台风前,0.008548154592839157
人们,0.008482204602362741
就要,0.008447751585958813
吃饭,0.008428034156312221
原来,0.008344574775387494
南宁,0.008323618889014575
离开,0.008281618826725817
目前,0.008276121330440398
容易,0.008274283132769145
美好,0.008248043551402436
出发,0.008245118520184672
断电,0.008244690524115868
果然,0.008218423366039127
凉爽,0.00820467635200728
导致,0.00819532476178394
黄色,0.008156786768332676
宿舍,0.00815651698642562
学习,0.008145152384109707
坐在,0.008127099954579454
新鲜事,0.008117698533204418
孩子,0.008062084444285118
才能,0.008056749484150609
事情,0.00803880636189137
衣服,0.00802320417178875
外出,0.008014734831477821
思考,0.007961767619751443
摄影,0.007929472034472126
味道,0.00790200190382883
正常,0.007833262056156606
声音,0.007817330472048908
没水,0.0078015429529948695
空气,0.007759139104678283
照片,0.0077329013989750435
再次,0.007637685993658557
损失,0.007626448147088963
体验,0.007586665760822957
珠海市,0.007582467071373848
舒服,0.00756444638284691
提醒,0.007550150626454412
夏天,0.007545281298703954
刚好,0.007543330191890011
夫妻,0.007517940401051407
不好,0.0074995341727627386
发生,0.007481244847170451
部分,0.007457451069362748
挤眼,0.007412935945638538
差点,0.007386727170931869
抓狂,0.007374121104270341
期待,0.007352572717804848
佛山,0.007347013774591414
小心,0.007342541224061415
音乐,0.007329923951013377
问题,0.007319120726767687
估计,0.007300007834386449
橙色,0.007290349722928832
平静,0.007272326892920834
看来,0.007271201668480431
可惜,0.007261740698706457
断水,0.00723269280188742
妈妈,0.007229253255509957
广东省,0.00722735593902017
开车,0.0072066327031360625
调研,0.007162915294882372
情况,0.007155556795055562
黑线,0.007146041152487112
客户,0.0071317052584732536
行程,0.007123458033858714
垃圾,0.007053939208940562
加班,0.007048505591421574
害怕,0.007030353784282763
旅游,0.007026371969394079
预计,0.007024466933691036
情绪,0.007018858658156838
完美,0.007015346203958795
进行,0.007014167920233843
新闻,0.006982889882912723
不知,0.006977791690342531
决定,0.006972566999512192
树枝,0.006959049460656635
状态,0.006937950032102314
交通,0.006920247376171116
老板,0.0068864309776204315
想着,0.006870710674274136
街道,0.006855283341040292
见到,0.006817554713985558
紧跟,0.006796448223687203
政府,0.0067440408618270505
享受,0.006743889945672434
最好,0.006727732139521625
升级,0.006723943661628381
抢修,0.006720831168191042
分享,0.006715205952213722
马上,0.006679184210541524
小哥,0.006678730058483451
幸福,0.0066772464760599315
倒灌,0.006641937832591032
下次,0.006628719569215269
安排,0.006616296607829806
关注,0.006598377032958634
消息,0.006569656774182538
选择,0.006567988540911806
白眼,0.006565784888210047
原本,0.006558767069935115
晚安,0.006532492893767999
傍晚,0.006529999396246759
同事,0.006510506709434616
惠州,0.0064933610743316845
应急,0.006484548081898583
快点,0.006480056834326575
凉快,0.006474038320404772
找到,0.0064673480960594385
原因,0.006464929595336849
暴风雨,0.0064541312803686225
遇见,0.00644857214488186
心疼,0.0064470829519269095
收到,0.006439363569115882
培训,0.006428508583863705
害羞,0.006426895249219902
气象台,0.006418249518614456
想起,0.006418071298571655
江门,0.0064121758239226775
幸运,0.006406424784598614
不断,0.006405044134021572
时光,0.006401967067193947
白天,0.006400591099667384
方向,0.00639828192272637
下来,0.0063867234466512355
情侣,0.006381101056808786
据说,0.006353770603595604
没事,0.006351935418939756
完成,0.006347783762351064
样子,0.006316739389844303
公园,0.006309838185425658
凌晨,0.006267219075347135
收拾,0.006266582657167243
公交,0.006261838965495892
鸽子,0.006231759162687166
幸好,0.006211917138015324
地震,0.006209780412422412
实在,0.006206151495752391
起床,0.006201394088224426
拍照,0.0061861860179599805
高速,0.00616335707657696
灾难,0.006153706640606117
看见,0.006153061248637589
风吹,0.0061495783662615655
重建,0.006129716120461972
比较,0.006096098724758418
迎来,0.006063587120487561
兔子,0.0060580347039746706
登录,0.006049129848019989
感恩,0.0060477032598007215
房间,0.0060435512472234295
洗礼,0.006043440398083155
最美,0.006038696380487193
就算,0.005986418938480257
雨水,0.005970287716527884
留下,0.005964161849397969
跟着,0.005963819255757156
北海,0.0059575561497531085
成功,0.00595091441958583
移动,0.005948302117207195
阳江,0.005940220573254844
服务,0.005938568717519799
瞬间,0.005909515578855992
呼呼,0.005872466715550193
无奈,0.005869809138924531
上午,0.00583891249209045
随手,0.005835986266545455
网络,0.005821648325430762
老师,0.005810234530451627
婚礼,0.005789472198906608
自然,0.005780667133002554
大概,0.005777119908688326
湿透,0.0057697368439055255
不同,0.005740640258378109
司机,0.005735740080196478
一边,0.005698234992994481
愉快,0.005682752869922502
迎接,0.005672938640556616
超市,0.005657708342894278
算是,0.00563464845021314
灾害,0.0056195900560880845
未来,0.005612641967562543
不停,0.005611506469692446
身体,0.005598010616581241
憧憬,0.005574524265929172
哥哥,0.005555374140937967
安好,0.005553014147303948
月亮,0.005541468760728363
难得,0.005537160257120706
告诉,0.005530926327928351
只好,0.00552830245922002
一般,0.0055255060709242096
湛江,0.0055150372962583785
风景,0.005511748768474704
同学,0.005507373528611064
阿姨,0.005502244946850475
被困,0.005496246530721373
晴天,0.005479608329031616
组织,0.005475382082171231
志愿者,0.005468566118225466
早晨,0.005462181574537577
星期,0.005456079798665612
生日,0.00543460056624654
内心,0.005431693987724279
猛烈,0.005424874466718958
海鲜,0.00541879720236166
市场,0.0054069410693540244
广场,0.00540656702021118
前往,0.005399361065162269
义工,0.005383204981127657
委屈,0.005373001619131576
处理,0.005358303259656449
尽量,0.005351077441404735
力量,0.005346914356216061
气象局,0.0052844971436922334
下雨天,0.005282599177612927
领导,0.0052714455842035254
无情,0.005261952803949661
无聊,0.005230872753112367
深圳市,0.005224069411189068
闪电,0.005200808598448472
快递,0.005193242645965997
感冒,0.005192763851892299
开学,0.005189728285188274
天灾,0.005183570976091127
列车,0.00517220193939825
感动,0.005167248762887174
避免,0.005162305148638542
安静,0.00516179121494424
玫瑰,0.005156736579431061
毕竟,0.005152366029442512
脚步,0.005150797585824055
加强,0.005124534288259375
后来,0.0051206369674286255
排队,0.005108523559794161
树叶,0.005100341555419843
珠三角,0.005099951455147337
渺小,0.005097712599376058
温馨,0.005097145429505483
高温,0.0050723907328218834
车辆,0.005071988880916948
越来越,0.005070188347702083
等待,0.005053857320052761
似乎,0.005050277305480491
度过,0.005037983515812788
远离,0.0050148741808569135
想要,0.005007570808878182
慢慢,0.00500748112274792
听到,0.005005463547243698
气象,0.004977239777786527
位于,0.004964192846619698
相信,0.004963753459458067
咖啡,0.004931976503485275
真正,0.0049291594156785825
变得,0.004921827149832065
海洋,0.0049204125804177745
刺激,0.004914486657498001
吃惊,0.0049118447659886825
遭遇,0.004911517267706403
部门,0.004900295769869386
永远,0.004899925160544839
狼藉,0.004896986126610442
一带,0.004896021038704701
长隆,0.00489362454781584
台山,0.0048841610978578275
运动,0.0048814682275687745
倒下,0.004866992366341986
环卫工人,0.004820524454848171
会议,0.004812975843305266
伤害,0.004783822969074907
重要,0.004767897482729694
汽车,0.004766048299793218
能量,0.004763599011374194
参加,0.004749705776344397
人类,0.004710422004249423
健康,0.004701860504389561
断网,0.004698510953197129
提示,0.004694579542291652
办公室,0.004692348977358328
节奏,0.004684410294000698
日常,0.004660179197868777
叔叔,0.004656780950018447
意外,0.004653017977494443
滞留,0.004651391248118341
祈祷,0.0046459056974554715
机会,0.004638960423741972
礼物,0.004638098899041566
偶遇,0.0046351553692285845
必须,0.004625744080225394
能够,0.004620673070909603
爱心,0.004617618186096293
环境,0.004614733418660043
真心,0.004599898225911451
啊啊啊,0.00459894857799581
工作人员,0.004598467501266899
但愿,0.004597800314763931
打开,0.004593455992943208
家人,0.004584277506458783
蓝天白云,0.004574659934068274
信息,0.004528978928750971
处暑,0.004528361162221905
日出,0.004523567158107973
再见,0.004513729905001725
牛肉,0.0045135939977325535
风声,0.004513306344224888
人家,0.004506563824089432
房子,0.004479604008708059
基本,0.004471610154508405
穿着,0.004469999192625544
来自,0.004461708053323661
爸爸,0.004454324181440827
沙滩,0.004451074993951093
瘫痪,0.004450806394401763
拍摄,0.004449693560315644
